"cellID","avg_intensity_dapi","nuclear_area","nuclear_perimeter","major_axis","minor_axis","axes_ratio","circularity","eccentricity","solidity","x_pos","y_pos","angle","imageID","avg_intensity_core_dapi","avg_intensity_internal_ring_dapi","avg_intensity_external_ring_dapi","total_intensity_core_dapi","total_intensity_internal_ring_dapi","total_intensity_external_ring_dapi","total_intensity_dapi","avg_intensity_beta3","total_intensity_beta3","avg_intensity_rfp","total_intensity_rfp","avg_intensity_ngn2","total_intensity_ngn2","dna_peaks","dna_dots","dna_dots_size_median","spatial_entropy","beta3_group","rfp_group","ngn2_group","experiment","path2ong"
83,2662,78,33,11.3,8.8,0.776,0.893,0.631,0.979,951,575,0.213207918,"Snap-23",3289,1854,802,2381097,1197956,622921,3961764,3455,5210426,10712,16153894,2671,4028095,4,3,1.236696,3.666,4,4,2,"Day6","test"
90,2706,74,32,10,9.5,0.952,0.935,0.307,0.98,109,612,0.962358706,"Snap-23",3466,1780,498,2388089,1105355,374412,3852899,3109,4486211,11390,16436434,3136,4525853,5,3,2.112689,3.657,4,4,3,"Day6","test"
97,3119,63,30,10.4,7.8,0.743,0.878,0.669,0.969,820,659,0.305902247,"Snap-23",3770,2351,657,2043485,1344742,467894,3791045,3319,4089582,14574,17954906,3080,3794475,6,3,0.721406,3.744,4,5,3,"Day6","test"
105,2332,90,36,12.1,9.5,0.785,0.887,0.62,0.974,1621,745,-0.811123978,"Snap-23",3080,1493,450,2319322,1040927,377774,4015390,1336,2330848,14839,25893314,2919,5093065,6,6,0.669877,3.644,3,5,3,"Day6","test"
138,2918,78,33,10.6,9.3,0.874,0.876,0.485,0.972,1200,979,0.77197671,"Snap-23",3555,2063,884,2602028,1320552,688081,4336453,2343,3527976,12844,19342476,1080,1626420,6,4,0.9532865,3.655,3,4,1,"Day6","test"
190,2976,62,29,9.8,8,0.815,0.905,0.579,0.972,1837,1334,1.396144866,"Snap-23",3613,2286,868,1878665,1293646,617922,3534608,2849,3430241,11758,14156984,3235,3895160,6,1,2.009631,3.632,3,4,3,"Day6","test"
10,3178,63,29,9.8,8.3,0.848,0.917,0.53,0.981,884,58,-0.667242555,"Snap-26",3951,2309,526,2113995,1316345,366276,3844827,2027,2484662,7944,9739601,3680,4511543,6,5,1.54587,3.738,3,4,3,"Day6","test"
163,2897,71,31,10.7,8.4,0.781,0.917,0.624,0.98,1525,1103,-0.524414126,"Snap-27",3514,2106,468,2235137,1272017,344711,3915245,1975,2705298,15685,21488707,3890,5329746,4,3,1.03058,3.706,3,5,3,"Day6","test"
204,2824,75,33,11.6,8.3,0.715,0.877,0.699,0.978,1208,1386,1.193622482,"Snap-27",3429,2044,422,2352430,1306081,324766,4070415,2621,3829658,8583,12540057,382,558545,7,7,0.51529,3.736,3,4,1,"Day6","test"
51,2280,94,36,12.4,9.6,0.772,0.894,0.635,0.978,982,328,-0.762757454,"Snap-29",2787,1579,511,2221454,1132139,433294,4088997,3039,5521807,15666,28464750,3258,5919256,8,7,0.618348,3.726,4,5,3,"Day6","test"
50,2476,82,36,13.9,7.6,0.544,0.787,0.839,0.965,120,651,-0.059498243,"Snap-31",3009,1834,497,2295931,1261492,415693,3894227,1459,2326041,15312,24407366,10169,16209621,9,6,1.133638,3.705,3,5,4,"Day6","test"
79,2632,79,33,10.9,9.2,0.841,0.909,0.542,0.975,581,953,-1.254905804,"Snap-31",3240,1850,439,2426468,1193060,343980,3978032,2161,3311261,15503,23750502,4828,7396779,4,4,1.958102,3.694,3,5,3,"Day6","test"
20,2483,75,34,12.7,7.6,0.602,0.805,0.799,0.955,1776,386,0.664084967,"Snap-32",2847,2052,692,1762206,1416154,570320,3569126,2897,4221125,16338,23804959,2454,3575139,6,5,1.288225,3.707,3,5,2,"Day6","test"
33,1523,175,50,17.2,13,0.754,0.881,0.657,0.98,1068,797,1.110832685,"Snap-33",1853,1037,281,2863256,1039725,320922,5112117,880,2993113,8899,30273920,3696,12573755,11,9,1.54587,3.72,2,4,3,"Day6","test"
22,1769,131,46,17.8,9.4,0.528,0.791,0.849,0.973,322,540,0.464406081,"Snap-34",2047,1305,445,2465168,1204405,469551,4419032,707,1791133,7599,19249050,2271,5752711,5,7,2.267276,3.651,2,4,2,"Day6","test"
49,2194,97,44,17.8,7.2,0.402,0.64,0.916,0.954,1779,561,-0.529650493,"Snap-35",2672,1654,476,2164262,1468396,487377,4094942,1426,2695701,16383,30980253,9233,17459655,6,6,1.5716345,3.746,3,5,4,"Day6","test"
100,1443,166,49,16.5,12.8,0.775,0.873,0.632,0.981,1680,1167,-1.419529642,"Snap-35",1672,991,294,2611364,995279,336047,4575019,809,2599473,8174,26254034,1100,3532707,11,11,1.494341,3.737,2,4,1,"Day6","test"
24,3317,54,28,8.9,7.9,0.886,0.843,0.463,0.965,768,217,-1.136979124,"Snap-36",3834,2749,1589,1652607,1399357,1034318,3413822,2992,3121069,12084,12603470,1873,1953747,4,2,0.7986995,3.604,4,4,2,"Day6","test"
25,2682,77,33,12,8.2,0.681,0.872,0.733,0.977,699,226,-0.075287269,"Snap-36",3358,1883,644,2310213,1240851,510135,3932480,3799,5645380,11772,17492468,1507,2239230,4,2,1.082109,3.613,4,4,2,"Day6","test"
57,3019,66,30,10.3,8.1,0.785,0.92,0.62,0.981,1037,567,0.757270708,"Snap-36",3610,2339,745,2021416,1379832,536743,3795488,3357,4276641,13349,17006180,1710,2178887,3,2,0.669877,3.66,4,4,2,"Day6","test"
64,2569,81,34,12.3,8.4,0.686,0.87,0.728,0.976,633,704,-0.178788448,"Snap-36",3081,1855,496,2393734,1224421,392846,4002824,1900,3000125,15739,24851982,2174,3432134,5,5,0.875993,3.753,3,5,2,"Day6","test"
84,3544,52,26,8.3,7.9,0.948,0.943,0.319,0.978,1451,878,-1.070824116,"Snap-36",3973,3023,1014,1990300,1523709,640602,3514009,2031,2041194,9885,9934686,1230,1236222,7,4,0.463761,3.745,3,4,2,"Day6","test"
91,2557,82,34,12.4,8.4,0.679,0.887,0.734,0.981,1535,933,-0.055302499,"Snap-36",3244,1683,569,2513750,1127533,455172,4012195,1944,3090298,11538,18344995,1685,2678906,5,5,1.906573,3.685,3,4,2,"Day6","test"
145,1698,134,44,15.4,11.1,0.718,0.87,0.696,0.978,321,1365,-0.754842121,"Snap-36",1900,1193,300,2191131,1049439,304899,4346073,984,2553496,6498,16855824,1891,4904483,10,10,2.473392,3.787,2,4,2,"Day6","test"
22,2235,95,37,12.9,9.4,0.726,0.877,0.688,0.972,535,155,-0.84774073,"Snap-37",2864,1458,839,2319870,1059848,728539,4058803,4008,7378758,14895,27420905,3981,7329013,6,2,0.721406,3.545,4,5,3,"Day6","test"
43,2942,140,45,15.1,11.9,0.793,0.878,0.609,0.977,482,351,0.769956703,"Snap-37",3753,1889,712,4619655,1700092,734755,7870620,3267,8856140,6352,17218921,1796,4869116,6,2,0.412232,3.371,4,4,1,"Day6","test"
105,2749,76,32,11.1,8.7,0.789,0.903,0.614,0.976,733,889,-0.038978255,"Snap-37",3147,2149,618,2240329,1345083,465248,3989834,1511,2222899,13876,20411200,3895,5729543,7,5,1.03058,3.765,3,4,3,"Day6","test"
112,2680,73,32,10.3,9,0.874,0.913,0.486,0.974,1775,975,0.759250576,"Snap-37",3366,1816,663,2285738,1111598,498744,3757558,2359,3351464,16138,22931414,3367,4783847,4,1,0.360703,3.617,3,5,3,"Day6","test"
124,2266,195,53,17.5,14.3,0.816,0.877,0.578,0.976,1543,1099,-0.539854808,"Snap-37",2753,1425,519,5005094,1506107,618251,8468015,2732,10346187,8174,30953657,2034,7703049,11,7,1.082109,3.47,4,5,1,"Day6","test"
146,1938,117,41,13,11.5,0.886,0.891,0.465,0.977,880,1271,-0.537086645,"Snap-37",2087,1533,554,2349808,1231293,522820,4348927,994,2261465,9388,21347279,2757,6268299,10,10,1.4685765,3.763,2,4,3,"Day6","test"
162,2745,76,33,10,9.6,0.959,0.884,0.283,0.978,1353,1375,-0.150395957,"Snap-37",3313,1997,551,2302711,1275854,424294,3969535,2985,4375876,12695,18611057,2661,3900722,7,4,0.360703,3.716,3,4,2,"Day6","test"
139,1973,123,43,13.9,11.5,0.825,0.835,0.565,0.971,916,1257,-0.059831298,"Snap-38",2274,1502,948,2376193,1241915,918447,4641320,1250,2979206,9034,21536411,2389,5695915,11,12,0.4895255,3.669,3,4,2,"Day6","test"
18,1830,126,44,15.8,10.2,0.646,0.833,0.763,0.969,1563,94,1.347500643,"Snap-39",2067,1399,491,2513912,1194793,484887,4399501,1215,2958832,8362,20369756,3208,7813591,11,11,1.391283,3.775,2,4,3,"Day6","test"
65,1957,121,41,14.2,10.9,0.771,0.888,0.636,0.977,1010,496,0.895588944,"Snap-39",2245,1482,409,2612796,1221174,389515,4534412,1113,2613302,7004,16445496,2741,6436579,11,12,0.927522,3.772,2,4,3,"Day6","test"
69,1901,107,41,15,9.3,0.62,0.788,0.785,0.978,1917,552,-0.184123736,"Snap-39",2245,1352,756,2101257,835422,527267,3896437,1407,2922303,8274,17184571,3026,6284754,8,8,1.236696,3.704,3,4,3,"Day6","test"
116,3363,58,28,8.9,8.4,0.942,0.91,0.336,0.969,947,953,0.174671658,"Snap-39",3822,2831,753,1822859,1539958,517975,3758910,1844,2089589,16209,18364299,2946,3337682,6,5,0.51529,3.778,3,5,3,"Day6","test"
120,2771,76,33,10.8,9,0.833,0.885,0.553,0.97,297,982,-0.872955402,"Snap-39",3275,2086,666,2318437,1310254,511248,4019604,2829,4158874,9301,13672909,904,1328692,8,9,0.566819,3.782,3,4,1,"Day6","test"
136,3875,50,26,9.2,6.9,0.751,0.909,0.66,0.972,267,1145,0.311167941,"Snap-39",4367,3329,726,2000039,1681228,464788,3681267,2028,1952948,15823,15237271,1822,1754715,5,5,1.082109,3.823,3,5,2,"Day6","test"
140,3553,56,28,9.3,7.7,0.832,0.917,0.555,0.977,763,1162,-0.543856545,"Snap-39",4153,2935,680,1831644,1573180,451671,3807098,2019,2192447,16331,17735552,3454,3751093,6,6,0.463761,3.786,3,5,3,"Day6","test"
146,2825,76,33,11,8.9,0.808,0.876,0.589,0.971,783,1231,-0.416414323,"Snap-39",3126,2398,832,2169258,1549058,652309,4116834,1689,2494577,16012,23650235,3184,4702212,8,7,1.700457,3.806,3,5,3,"Day6","test"
159,2062,111,42,14.7,9.8,0.663,0.777,0.749,0.94,755,1315,1.537413803,"Snap-39",2194,1816,1205,2265982,1454815,1131527,4381948,1740,3747205,10678,22990262,2047,4406772,11,10,1.494341,3.757,3,4,2,"Day6","test"
164,3383,62,30,9.8,8.2,0.842,0.874,0.54,0.972,761,1352,-0.23190817,"Snap-39",3801,2834,1252,2090343,1547322,850263,4038905,2514,3041978,14166,17140378,2583,3125140,8,3,0.360703,3.751,3,4,2,"Day6","test"
167,1921,126,44,15.3,10.5,0.685,0.834,0.729,0.975,1800,1399,0.021305396,"Snap-39",2212,1441,1054,2693743,1227680,1045848,4618061,1348,3285487,9674,23576696,1186,2889874,12,12,0.772935,3.741,3,4,2,"Day6","test"
52,2783,151,49,17,12,0.705,0.776,0.709,0.952,372,451,1.395695248,"Snap-40",3407,1846,753,4484188,1810751,842882,8043123,1307,3829594,7862,23029115,2543,7449213,9,7,0.51529,3.476,3,4,3,"Day6","test"
63,1720,136,45,15.6,11.3,0.725,0.845,0.689,0.976,187,547,-0.558894083,"Snap-40",2118,1179,608,2416374,1082071,642524,4485814,1332,3520958,8483,22421591,3228,8532475,11,9,0.772935,3.65,3,4,3,"Day6","test"
92,2608,57,30,10.9,6.8,0.622,0.8,0.783,0.971,1561,717,-1.31549697,"Snap-40",3004,2174,1558,1585939,1236791,1121499,2822730,2778,3047067,11704,12839475,2541,2787640,2,0,0,3.422,4,4,2,"Day6","test"
150,2738,73,32,10.8,8.8,0.814,0.874,0.581,0.97,1572,1185,-1.4316675,"Snap-40",3290,2054,1404,2227066,1271264,1066817,3847025,3149,4483665,14762,21020656,2399,3416397,3,0,0,3.484,4,5,2,"Day6","test"
181,1829,124,44,15.2,10.4,0.683,0.814,0.73,0.969,65,1396,0.032773041,"Snap-40",2105,1387,985,2507131,1177773,979812,4333049,1260,3023373,9572,22973965,1320,3168831,13,14,0.669877,3.75,3,4,2,"Day6","test"
184,1852,123,43,15.5,10.2,0.659,0.834,0.752,0.964,665,1416,0.126622653,"Snap-40",2186,1332,545,2257943,1108327,531647,4350478,979,2331723,8143,19388410,1182,2814678,10,8,2.6022145,3.739,2,4,2,"Day6","test"
29,2307,95,40,13,9.9,0.763,0.745,0.646,0.913,802,332,-0.078567751,"Snap-41",2910,1583,634,2604178,1241410,586784,4202884,972,1796014,9564,17665434,417,770641,6,6,0.4379965,3.671,2,4,1,"Day6","test"
130,1573,151,47,17.3,11.1,0.643,0.859,0.765,0.981,523,1137,1.23498796,"Snap-41",1679,1196,314,2358510,1115004,334153,4558748,848,2490978,7041,20687643,978,2872741,12,10,2.524921,3.807,2,4,1,"Day6","test"
143,1706,134,46,18.1,9.5,0.522,0.803,0.853,0.984,482,1322,0.058521226,"Snap-41",1948,1238,309,2242584,1089676,309072,4368124,720,1869269,15637,40592630,8328,21619479,15,13,1.648928,3.828,2,5,4,"Day6","test"
12,1468,164,51,17.1,12.3,0.719,0.8,0.695,0.96,1398,124,-0.285817156,"Snap-42",1728,1027,439,2640158,1034408,502492,4602649,567,1803112,11476,36471320,1474,4683746,14,11,1.236696,3.73,1,4,2,"Day6","test"
9,2762,151,49,18.6,10.6,0.566,0.778,0.824,0.964,1037,221,-0.163727812,"Snap-43",3154,2146,842,4195135,2094464,929259,8009350,1868,5490655,10720,31507382,1221,3588942,13,11,0.51529,3.43,3,5,1,"Day6","test"
18,3082,63,30,11,7.3,0.666,0.869,0.746,0.971,209,449,1.36294533,"Snap-43",3663,2467,696,1919179,1420729,495502,3709733,2899,3536692,16356,19954517,3633,4431899,5,5,0.669877,3.768,3,5,3,"Day6","test"
20,1511,158,47,16.4,12.3,0.747,0.88,0.664,0.98,479,470,1.354338786,"Snap-43",1630,1217,358,2449316,1149793,387054,4561330,927,2835651,10792,33011731,2557,7821570,13,13,1.288225,3.841,2,4,2,"Day6","test"
22,2895,71,32,11.4,7.9,0.694,0.876,0.72,0.973,1078,495,0.825956078,"Snap-43",3203,2482,704,2004776,1551483,541038,3955148,2741,3795621,16355,22651491,4772,6609045,7,6,0.927522,3.78,3,5,3,"Day6","test"
30,2682,76,32,10.9,8.9,0.813,0.911,0.583,0.978,1867,393,0.959793658,"Snap-45",3390,1840,695,2365931,1168447,534269,3887236,2401,3527264,16373,24051276,1834,2694041,3,3,0.566819,3.576,3,5,2,"Day6","test"
36,3680,48,26,8.4,7.3,0.863,0.919,0.505,0.969,1448,453,-1.1280344,"Snap-45",4317,3014,1137,1903694,1476736,718470,3380430,1509,1404491,16368,15238586,3758,3498599,1,2,0.7986995,3.647,3,5,3,"Day6","test"
73,1482,161,48,16,12.9,0.805,0.895,0.593,0.983,1010,1076,-0.182952781,"Snap-45",1725,1049,307,2658312,1009204,335975,4570494,1155,3613107,6833,21366215,1611,5037438,14,11,2.318805,3.763,2,4,2,"Day6","test"
14,2791,73,32,10.7,8.8,0.822,0.915,0.57,0.979,269,287,0.935935833,"Snap-46",3503,1952,668,2353778,1208364,502456,3921700,2290,3260291,16379,23323217,2137,3042749,4,3,0.618348,3.581,3,5,2,"Day6","test"
21,2465,83,34,12.2,8.7,0.715,0.89,0.7,0.979,547,407,-0.896461342,"Snap-46",2955,1766,589,2358458,1181446,475772,3923538,3058,4932204,10780,17387956,1693,2730264,4,2,1.2624605,3.694,4,4,2,"Day6","test"
23,2413,88,35,11.4,9.9,0.87,0.895,0.493,0.977,423,432,-1.041524266,"Snap-46",2972,1771,829,2145620,1226993,689995,4052990,2084,3546560,7781,13243988,846,1440592,8,7,0.360703,3.617,3,4,1,"Day6","test"
77,3145,60,29,9.3,8.3,0.891,0.91,0.454,0.97,1699,1243,-1.417422382,"Snap-46",3569,2610,851,1806148,1424822,585274,3612177,1497,1741931,16383,19069812,12667,14744631,5,4,0.7986995,3.763,3,5,5,"Day6","test"
94,2802,70,31,10.1,8.9,0.881,0.927,0.473,0.98,650,1435,0.178694611,"Snap-46",3427,2011,569,2196758,1186220,414491,3752626,1957,2656123,12834,17415664,1452,1970777,3,2,0.875993,3.651,3,4,2,"Day6","test"
11,2536,92,37,12.9,9.1,0.709,0.85,0.705,0.974,1094,62,-1.240095295,"Snap-47",3112,1798,590,2436942,1255127,491823,4442869,2364,4198110,7913,14053974,2596,4609701,8,9,0.875993,3.768,3,4,2,"Day6","test"
12,2632,94,37,12.9,9.4,0.727,0.865,0.686,0.979,1684,75,-0.154490155,"Snap-47",3204,1739,403,2681970,1219321,332456,4753089,1616,2957553,9984,18270750,977,1787175,7,6,1.494341,3.733,3,4,1,"Day6","test"
40,2723,83,35,11.9,9,0.761,0.86,0.649,0.968,389,312,-0.884875049,"Snap-47",3468,1786,414,2680729,1225478,340905,4317242,1989,3195523,8580,13788411,1816,2918624,4,4,1.597399,3.688,3,4,2,"Day6","test"
45,2853,75,33,11.5,8.3,0.724,0.89,0.689,0.975,1363,352,-1.469904265,"Snap-47",3545,1968,854,2449834,1236212,655745,4093035,1608,2337988,16383,23820882,6814,9907437,5,2,1.700457,3.691,3,5,4,"Day6","test"
46,2843,78,33,11,9.1,0.831,0.894,0.556,0.974,365,358,-0.878689833,"Snap-47",3555,1917,393,2623460,1232423,308194,4260140,1531,2325356,8132,12352629,1726,2622526,5,4,1.391283,3.718,3,4,2,"Day6","test"
59,2950,75,33,11.6,8.3,0.719,0.867,0.695,0.976,1348,442,0.502784013,"Snap-47",3461,2301,977,2301486,1511852,775576,4255888,2251,3291590,9631,14080936,1278,1868366,8,5,0.618348,3.597,3,4,2,"Day6","test"
65,3182,70,32,11.4,7.8,0.687,0.869,0.726,0.973,499,467,-0.449645987,"Snap-47",4068,2212,400,2465364,1380095,301483,4263952,2120,2879280,8479,11514494,1392,1889741,6,5,0.927522,3.741,3,4,2,"Day6","test"
75,4103,46,27,10.6,5.6,0.524,0.799,0.852,0.971,1606,524,-0.352405554,"Snap-47",4816,3471,1036,1839642,1763204,663269,3602846,3906,3476719,11281,10039972,2346,2088256,2,2,0.8502285,3.649,4,4,2,"Day6","test"
88,3023,73,32,10.2,9.2,0.904,0.925,0.428,0.979,1460,626,-0.228415163,"Snap-47",3719,2153,426,2517542,1322126,317062,4245182,1447,2059169,13971,19880438,3168,4508009,6,6,0.927522,3.741,3,4,3,"Day6","test"
99,3122,71,32,10.9,8.3,0.757,0.887,0.654,0.975,246,712,-1.082155703,"Snap-47",3957,2148,394,2473417,1329561,297578,4235665,1880,2584925,7355,10113430,1605,2207538,4,3,2.318805,3.707,3,4,2,"Day6","test"
100,2786,80,33,11.3,9.1,0.804,0.912,0.595,0.979,329,722,-1.363066821,"Snap-47",3297,2027,375,2539047,1311445,291075,4279709,2577,4013132,13936,21697991,2641,4112351,7,6,1.2109315,3.797,3,5,2,"Day6","test"
102,2796,87,35,11.7,9.6,0.824,0.876,0.567,0.971,1140,737,-0.263443338,"Snap-47",3176,2248,782,2283892,1560169,656657,4682486,2178,3696045,15271,25915643,4447,7546688,13,10,0.618348,3.817,3,5,3,"Day6","test"
130,3166,69,31,10.6,8.3,0.775,0.9,0.632,0.977,869,1061,-1.293525265,"Snap-47",4158,2022,486,2540779,1206958,357692,4167152,3072,4098055,13415,17895200,2771,3696628,2,3,0.669877,3.634,3,5,3,"Day6","test"
140,2828,78,33,10.9,9.1,0.831,0.879,0.556,0.972,182,1210,-0.652909253,"Snap-47",3457,2008,379,2492685,1309196,300797,4210214,2486,3751111,10362,15636419,2756,4159237,7,5,0.875993,3.746,3,4,3,"Day6","test"
146,2730,83,34,11.8,8.9,0.752,0.9,0.659,0.98,882,1232,-0.676447352,"Snap-47",3246,1979,367,2558099,1331697,296860,4328693,2027,3257641,12578,20212670,1624,2609544,8,8,0.669877,3.782,3,4,2,"Day6","test"
30,3121,65,30,10.2,8.2,0.802,0.887,0.597,0.972,1576,753,0.859710611,"Snap-48",3742,2440,882,2080665,1415077,634727,3879387,2197,2768420,8621,10862287,986,1242979,3,2,1.3655185,3.631,3,4,1,"Day6","test"
42,3625,54,27,8.8,7.8,0.886,0.906,0.464,0.972,416,996,-0.791423209,"Snap-48",4184,2981,1204,2158927,1567825,799200,3726752,2945,3069071,14443,15049157,3399,3541493,3,3,2.473392,3.754,3,5,3,"Day6","test"
44,3279,62,30,9.9,8.1,0.821,0.861,0.57,0.96,381,1011,1.065387015,"Snap-48",3618,2836,1132,1877483,1616276,806165,3911189,1735,2097445,8719,10541798,3251,3929938,7,6,1.0563445,3.819,3,4,3,"Day6","test"
37,2555,89,37,13.3,8.6,0.644,0.835,0.765,0.977,379,506,-0.638319301,"Snap-49",3104,1845,426,2598443,1344893,365904,4345972,2193,3780202,12574,21677528,2801,4828622,5,4,2.164218,3.725,3,4,3,"Day6","test"
53,2191,111,42,15.3,9.5,0.622,0.807,0.783,0.955,653,645,0.082668572,"Snap-49",2591,1574,413,2606419,1271822,390667,4670081,1564,3378587,16318,35246449,5106,11029424,12,10,1.185167,3.737,3,5,4,"Day6","test"
80,1711,140,47,15.3,11.9,0.775,0.799,0.632,0.952,609,942,1.378341345,"Snap-49",1995,1222,306,2414478,1139698,323080,4595688,919,2502301,16349,44518077,4594,12508976,16,13,1.133638,3.733,2,5,3,"Day6","test"
111,3448,60,29,9.6,8,0.84,0.917,0.543,0.971,1069,1273,0.523382681,"Snap-49",3682,3092,780,1881279,1684965,530079,3976644,2877,3363745,13900,16249213,1872,2188890,5,4,1.133638,3.784,3,4,2,"Day6","test"
113,2965,75,32,11.1,8.6,0.771,0.9,0.637,0.98,883,1279,-1.130516048,"Snap-49",3843,1945,408,2605819,1242986,313845,4244531,2016,2925182,8160,11840656,1635,2371992,7,4,0.875993,3.675,3,4,2,"Day6","test"
15,2587,76,35,12.7,7.7,0.602,0.789,0.799,0.966,1870,153,0.358878066,"Snap-50",3195,1858,958,2211113,1202058,752012,3770222,2822,4167427,11425,16874363,1734,2560562,7,2,0.6956415,3.646,3,4,2,"Day6","test"
66,2836,76,33,11.8,8.2,0.693,0.874,0.721,0.976,886,587,-0.512539497,"Snap-50",3471,2055,668,2381050,1335479,524037,4124396,2258,3327781,13238,19512633,2084,3071685,6,4,1.288225,3.722,3,4,2,"Day6","test"
107,2935,70,31,11,8.2,0.747,0.893,0.664,0.977,401,817,1.386203772,"Snap-50",3550,2141,616,2264816,1280023,448158,3949677,2795,3812319,10276,14016517,2163,2950857,6,6,0.927522,3.742,3,4,2,"Day6","test"
134,2714,77,32,10.2,9.6,0.938,0.914,0.347,0.979,72,1069,-0.017802292,"Snap-50",3294,1931,516,2398253,1208565,392310,3987223,2374,3535605,15096,22477769,6712,9994571,7,6,0.6956415,3.739,3,5,4,"Day6","test"
166,4995,95,37,12.9,9.4,0.727,0.895,0.687,0.979,321,1304,-0.1451203,"Snap-50",5605,4017,1618,4770159,2791634,1333087,9077263,2992,5511090,11092,20432237,3657,6736743,3,0,0,3.393,4,4,3,"Day6","test"
175,1829,128,45,16.9,9.8,0.578,0.803,0.816,0.971,528,1369,0.59845791,"Snap-50",2129,1331,545,2503832,1218791,571411,4495864,1116,2780076,11225,27960237,3925,9778110,13,11,1.288225,3.784,2,4,3,"Day6","test"
187,3100,66,30,9.8,8.6,0.882,0.915,0.471,0.974,1388,1427,0.163613255,"Snap-50",4041,2101,712,2311709,1222538,512373,3909659,3908,4994320,13678,17481088,1899,2426650,2,2,1.855044,3.604,4,4,2,"Day6","test"
11,2993,66,30,9.9,8.6,0.873,0.924,0.487,0.977,1172,40,0.46216089,"Snap-51",3572,2288,758,2072001,1343060,545825,3809361,1761,2271978,14080,18163803,2033,2622670,6,2,0.5410545,3.681,3,4,2,"Day6","test"
57,3192,61,29,9.7,8,0.825,0.923,0.566,0.979,195,441,-0.82237495,"Snap-51",3754,2558,759,1903237,1429794,521974,3719061,4019,4746602,15525,18334704,2586,3054569,3,1,0.463761,3.64,4,5,2,"Day6","test"
83,2686,75,33,10.5,9.1,0.866,0.897,0.501,0.971,1827,699,0.27059205,"Snap-51",3454,1739,658,2428329,1091877,505674,3882712,3110,4556352,14258,20888174,1495,2190800,5,3,0.51529,3.605,3,5,2,"Day6","test"
38,1693,131,43,13.9,12,0.859,0.905,0.512,0.981,327,371,0.863512933,"Snap-52",1826,1456,374,2108952,1233361,368400,4248057,861,2191141,10351,26331922,1204,3062153,14,16,0.927522,3.851,2,4,2,"Day6","test"
4,2632,71,32,10,9.2,0.92,0.874,0.393,0.984,1065,17,1.4926274,"Snap-54",3429,1463,698,2115653,672794,363615,3560165,2962,4060314,15087,20684569,5614,7696758,6,2,0.618348,3.573,4,5,4,"Day6","test"
21,2743,70,31,10.3,8.7,0.839,0.92,0.544,0.978,1797,147,-0.850836626,"Snap-54",3632,1731,829,2291857,1042284,609801,3688114,2772,3777840,14813,20190732,2492,3396086,3,1,0.309174,3.541,4,5,2,"Day6","test"
24,2810,77,34,12.6,7.9,0.625,0.85,0.78,0.973,651,157,1.220008019,"Snap-54",3515,1949,706,2446339,1280809,558811,4149071,1770,2647598,9864,14756234,2489,3722906,6,2,1.03058,3.657,3,4,2,"Day6","test"
37,3080,77,34,11.4,8.7,0.766,0.853,0.643,0.954,1269,257,-0.321598268,"Snap-54",3670,2363,1456,2561817,1542795,1153260,4525453,2670,3975363,15604,23233918,3065,4563793,4,1,0.566819,3.436,3,5,3,"Day6","test"
39,2291,104,39,13,10.3,0.793,0.87,0.609,0.974,1609,273,-0.65903404,"Snap-54",2298,2112,1227,2079573,1664327,1138831,4575579,2414,4888463,9075,18376266,2031,4113022,7,5,1.855044,3.657,3,4,2,"Day6","test"
40,2228,91,39,14.9,8,0.539,0.738,0.842,0.96,1304,282,0.601369988,"Snap-54",2424,1975,1382,1910125,1594141,1315921,3884512,1718,3035133,12163,21491605,1809,3196130,7,6,1.3655185,3.632,3,4,2,"Day6","test"
43,2657,77,34,11.6,8.6,0.743,0.818,0.67,0.97,1642,291,-0.990738016,"Snap-54",3161,2078,1518,2146318,1402939,1250688,3922465,1988,2973725,12828,19190918,2296,3434478,4,0,0,3.497,3,4,2,"Day6","test"
63,2663,80,33,11.3,9,0.799,0.897,0.601,0.973,1694,407,0.434126089,"Snap-54",3468,1691,1055,2639029,1105602,835289,4084663,2744,4263520,13835,21500175,1801,2799096,4,1,0.309174,3.532,3,5,2,"Day6","test"
67,2757,72,32,11.2,8.2,0.732,0.877,0.681,0.972,1714,444,-0.585054821,"Snap-54",3507,1892,1095,2258683,1169033,824502,3791061,2863,3991120,14961,20856243,2797,3899598,3,2,0.8502285,3.585,3,5,3,"Day6","test"
69,2756,76,33,10.8,9.1,0.847,0.885,0.532,0.967,143,466,0.317594631,"Snap-54",3262,2051,532,2345441,1289898,408935,4027302,3668,5432938,14009,20746605,3134,4640882,5,5,1.288225,3.749,4,5,3,"Day6","test"
70,1761,136,43,14.4,12,0.831,0.91,0.557,0.982,768,476,0.295348712,"Snap-54",2027,1364,411,2468524,1173098,411142,4580451,1147,3022083,12289,32380495,3813,10047610,15,13,1.391283,3.756,2,4,3,"Day6","test"
